sensor_ID,power,signal_strength,malfunction
4742,3.21,-78,0
4743,3.75,-75,0
4744,4.31,-52,0
4745,4.95,-51,0
4746,4.17,-78,0
4747,3.5,-63,0
4748,4.93,-64,0
4749,2.36,-62,1
4750,4.88,-65,0
4751,0.13,-75,1
4752,0.72,-75,1
4753,4.69,-75,0
4754,4.1,-74,0
4755,4.92,-97,1
4756,3.12,-71,0
4757,4.14,-69,0
4758,4.54,-69,0
4759,3.97,-74,0
4760,3.09,-79,0
4761,4.99,-59,0
4762,3.08,-79,0
4763,2.21,-58,1
4764,4.61,-68,0
4765,3.83,-58,0
4766,5.0,-77,0
4767,3.46,-65,0
4768,0.71,-70,1
4769,3.2,-61,0
4770,4.93,-79,0
4771,4.13,-69,0
4772,3.77,-76,0
4773,3.71,-63,0
4774,3.16,-75,0
4775,3.15,-72,0
4776,4.75,-55,0
4777,3.22,-60,0
4778,4.1,-62,0
4779,3.51,-75,0
4780,3.93,-73,0
4781,2.24,-75,1
4782,4.46,-63,0
4783,3.47,-60,0
4784,4.28,-60,0
4785,3.81,-77,0
4786,3.67,-64,0
4787,4.42,-93,1
4788,4.97,-73,0
4789,3.24,-66,0
4790,3.57,-75,0
4791,3.32,-80,0
4792,3.19,-60,0
4793,3.84,-61,0
4794,3.28,-67,0
4795,4.72,-70,0
4796,3.87,-76,0
4797,4.94,-62,0
4798,4.07,-55,0
4799,4.05,-63,0
4800,3.18,-67,0
4801,4.69,-69,0
4802,3.04,-56,0
4803,3.16,-65,0
4804,4.26,-66,0
4805,3.07,-65,0
4806,3.71,-61,0
4807,4.19,-62,0
4808,3.18,-59,0
4809,4.75,-78,0
4810,4.9,-93,1
4811,4.82,-65,0
4812,3.42,-71,0
4813,3.87,-72,0
4814,3.38,-59,0
4815,3.58,-52,0
4816,3.58,-57,0
4817,4.84,-73,0
4818,3.3,-51,0
4819,3.45,-62,0
4820,3.07,-51,0
4821,4.99,-56,0
4822,3.95,-62,0
4823,3.73,-79,0
4824,4.85,-62,0
4825,3.48,-78,0
4826,3.44,-73,0
4827,3.17,-71,0
4828,3.77,-70,0
4829,3.04,-62,0
4830,1.31,-68,1
4831,4.98,-71,0
4832,4.97,-64,0
4833,4.13,-52,0
4834,2.71,-71,1
4835,4.57,-61,0
4836,0.15,-64,1
4837,4.41,-60,0
4838,4.59,-69,0
4839,3.22,-64,0
4840,3.21,-65,0
4841,3.17,-61,0
4842,3.22,-61,0
4843,3.41,-50,0
4844,3.36,-71,0
4845,4.53,-72,0
4846,4.7,-74,0
4847,3.83,-77,0
4848,4.41,-79,0
4849,4.93,-69,0
4850,3.03,-64,0
4851,4.52,-75,0
4852,4.09,-71,0
4853,3.03,-79,0
4854,3.79,-60,0
4855,0.61,-73,1
4856,3.35,-79,0
4857,4.56,-71,0
4858,3.66,-51,0
4859,3.0,-57,0
4860,3.53,-68,0
4861,3.71,-54,0
4862,3.57,-61,0
4863,4.2,-100,1
4864,3.27,-55,0
4865,3.72,-92,1
4866,3.99,-97,1
4867,4.19,-78,0
4868,4.55,-66,0
4869,4.26,-69,0
4870,3.86,-79,0
4871,4.73,-73,0
4872,3.76,-66,0
4873,4.74,-58,0
4874,3.12,-61,0
4875,3.27,-77,0
4876,3.6,-58,0
4877,4.36,-50,0
4878,4.24,-62,0
4879,4.6,-55,0
4880,3.06,-74,0
4881,4.98,-76,0
4882,4.95,-74,0
4883,3.95,-64,0
4884,4.47,-79,0
4885,4.11,-50,0
4886,3.9,-80,0
4887,4.53,-52,0
4888,4.23,-77,0
4889,4.63,-68,0
4890,4.72,-58,0
4891,4.48,-51,0
4892,3.37,-51,0
4893,3.29,-54,0
4894,3.0,-75,0
4895,4.91,-76,0
4896,4.68,-72,0
4897,4.7,-73,0
4898,4.37,-80,0
4899,4.73,-56,0
4900,4.06,-51,0
4901,3.67,-67,0
4902,4.11,-66,0
4903,4.6,-80,0
4904,3.44,-57,0
4905,3.19,-79,0
4906,4.7,-79,0
4907,4.44,-75,0
4908,3.4,-73,0
4909,4.18,-75,0
4910,3.11,-72,0
4911,4.87,-52,0
4912,3.17,-97,1
4913,3.5,-67,0
4914,4.64,-57,0
4915,4.32,-57,0
4916,3.73,-50,0
4917,4.45,-71,0
4918,4.06,-54,0
4919,3.93,-68,0
4920,3.78,-52,0
4921,3.1,-59,0
4922,3.29,-56,0
4923,3.51,-62,0
4924,4.2,-66,0
4925,2.48,-61,1
4926,3.48,-74,0
4927,3.62,-78,0
4928,4.77,-71,0
4929,0.16,-63,1
4930,3.56,-53,0
4931,3.18,-55,0
4932,4.31,-50,0
4933,3.47,-55,0
4934,3.93,-76,0
4935,1.35,-79,1
4936,4.0,-78,0
4937,4.79,-59,0
4938,3.58,-75,0
4939,1.48,-59,1
4940,3.02,-61,0
4941,0.5,-59,1
4942,3.68,-59,0
4943,3.67,-61,0
4944,4.74,-54,0
4945,3.02,-75,0
4946,3.99,-69,0
4947,3.77,-98,1
4948,3.13,-65,0
4949,4.25,-55,0
4950,3.14,-61,0
4951,4.72,-62,0
4952,4.64,-55,0
4953,4.7,-59,0
4954,4.46,-73,0
4955,3.07,-78,0
4956,4.78,-60,0
4957,4.83,-67,0
4958,3.12,-95,1
4959,4.39,-54,0
4960,4.37,-52,0
4961,4.8,-56,0
4962,3.67,-68,0
4963,3.52,-73,0
4964,0.49,-79,1
4965,3.79,-63,0
4966,3.5,-70,0
4967,3.14,-66,0
4968,4.29,-71,0
4969,3.69,-79,0
4970,3.9,-52,0
4971,4.44,-55,0
4972,3.15,-63,0
4973,3.84,-74,0
4974,4.47,-58,0
4975,4.87,-61,0
4976,3.92,-55,0
4977,2.7,-65,1
4978,4.94,-94,1
4979,4.84,-51,0
4980,4.59,-51,0
4981,3.15,-53,0
4982,3.05,-53,0
4983,4.02,-74,0
4984,4.16,-75,0
4985,0.38,-79,1
4986,4.0,-68,0
4987,4.01,-65,0
4988,3.34,-75,0
4989,4.39,-78,0
4990,3.47,-71,0
4991,3.84,-65,0
4992,4.14,-70,0
4993,4.92,-58,0
4994,3.64,-62,0
4995,3.02,-63,0
4996,1.48,-78,1
4997,3.9,-62,0
4998,3.5,-74,0
4999,3.76,-90,1
5000,3.46,-54,0
5001,3.19,-73,0
5002,4.46,-92,1
5003,4.09,-73,0
5004,3.56,-51,0
5005,4.78,-53,0
5006,3.27,-53,0
5007,3.83,-55,0
5008,4.09,-79,0
5009,4.13,-64,0
5010,3.47,-91,1
5011,4.16,-67,0
5012,4.18,-79,0
5013,4.73,-79,0
5014,3.21,-76,0
5015,4.6,-69,0
5016,4.34,-74,0
5017,4.16,-80,0
5018,3.96,-63,0
5019,4.18,-64,0
5020,3.24,-73,0
5021,4.92,-55,0
5022,4.21,-62,0
5023,3.15,-79,0
5024,4.05,-60,0
5025,3.37,-75,0
5026,4.42,-100,1
5027,4.22,-75,0
5028,3.12,-73,0
5029,3.45,-50,0
5030,3.24,-56,0
5031,0.82,-69,1
5032,4.24,-64,0
5033,3.13,-72,0
5034,4.11,-60,0
5035,4.57,-69,0
5036,4.59,-75,0
5037,3.47,-52,0
5038,3.07,-56,0
5039,4.74,-77,0
5040,4.62,-52,0
5041,3.37,-66,0
5042,4.09,-67,0
5043,3.96,-77,0
5044,3.67,-55,0
5045,3.96,-59,0
5046,3.54,-67,0
5047,4.9,-62,0
5048,3.76,-50,0
5049,3.86,-67,0
5050,2.94,-79,1
5051,3.9,-96,1
5052,4.08,-51,0
5053,3.13,-76,0
5054,2.65,-68,1
5055,3.25,-53,0
5056,4.0,-60,0
5057,4.96,-54,0
5058,3.86,-51,0
5059,4.65,-66,0
5060,4.39,-77,0
5061,3.09,-71,0
5062,3.97,-56,0
5063,5.0,-70,0
5064,3.86,-74,0
5065,3.05,-60,0
5066,4.68,-76,0
5067,4.57,-69,0
5068,4.29,-59,0
5069,4.16,-76,0
5070,3.69,-97,1
5071,3.84,-57,0
5072,4.52,-51,0
5073,3.38,-74,0
5074,3.38,-59,0
5075,3.81,-52,0
5076,3.3,-72,0
5077,4.08,-68,0
5078,4.1,-63,0
5079,3.22,-72,0
5080,4.65,-61,0
5081,4.91,-71,0
5082,4.48,-64,0
5083,4.31,-75,0
5084,4.45,-63,0
5085,4.39,-60,0
5086,3.11,-56,0
5087,3.94,-56,0
5088,3.67,-60,0
5089,3.11,-76,0
5090,4.42,-52,0
5091,4.45,-58,0
5092,4.27,-76,0
5093,3.05,-91,1
5094,3.06,-62,0
5095,3.49,-74,0
5096,4.71,-69,0
5097,3.42,-67,0
5098,3.99,-78,0
5099,3.08,-54,0
5100,4.19,-100,1
5101,4.29,-75,0
5102,4.08,-52,0
5103,0.6,-94,1
5104,3.55,-60,0
5105,4.04,-72,0
5106,4.86,-79,0
5107,4.96,-78,0
5108,4.48,-65,0
5109,4.88,-80,0
5110,3.29,-69,0
5111,3.32,-50,0
5112,4.92,-64,0
5113,4.25,-52,0
5114,4.15,-59,0
5115,4.97,-77,0
5116,4.3,-74,0
5117,4.98,-64,0
5118,3.11,-65,0
5119,0.22,-75,1
5120,3.1,-53,0
5121,3.37,-51,0
5122,3.94,-71,0
5123,4.27,-74,0
5124,4.23,-70,0
5125,4.78,-80,0
5126,4.43,-52,0
5127,3.2,-71,0
5128,4.9,-67,0
5129,4.46,-67,0
5130,4.03,-68,0
5131,3.78,-63,0
5132,3.64,-99,1
5133,4.08,-78,0
5134,3.06,-65,0
5135,3.53,-65,0
5136,3.19,-51,0
5137,0.95,-60,1
5138,3.56,-50,0
5139,4.09,-77,0
5140,4.23,-73,0
5141,4.67,-53,0
5142,4.96,-71,0
5143,4.76,-80,0
5144,3.58,-75,0
5145,4.26,-73,0
5146,3.76,-76,0
5147,4.5,-63,0
5148,4.96,-79,0
5149,4.46,-63,0
5150,3.88,-78,0
5151,4.05,-75,0
5152,3.88,-76,0
5153,4.55,-67,0
5154,4.96,-69,0
5155,3.74,-65,0
5156,1.53,-53,1
5157,4.24,-68,0
5158,3.65,-58,0
5159,3.12,-58,0
5160,3.35,-55,0
5161,4.08,-64,0
5162,1.63,-64,1
5163,4.31,-54,0
5164,3.92,-62,0
5165,3.48,-53,0
5166,3.9,-79,0
5167,4.62,-55,0
5168,4.85,-75,0
5169,3.73,-70,0
5170,3.75,-57,0
5171,3.03,-76,0
5172,4.68,-91,1
5173,0.8,-56,1
5174,4.9,-62,0
5175,4.74,-75,0
5176,3.35,-79,0
5177,3.62,-52,0
5178,4.08,-76,0
5179,3.16,-53,0
5180,3.16,-70,0
5181,3.44,-80,0
5182,3.85,-52,0
5183,3.27,-73,0
5184,0.75,-50,1
5185,4.63,-59,0
5186,3.7,-69,0
5187,3.16,-60,0
5188,3.83,-58,0
5189,4.67,-75,0
5190,3.39,-58,0
5191,3.89,-57,0
5192,4.07,-72,0
5193,4.96,-58,0
5194,3.55,-72,0
5195,4.86,-55,0
5196,3.07,-62,0
5197,4.46,-50,0
5198,4.07,-60,0
5199,3.78,-91,1
5200,1.58,-66,1
5201,3.71,-65,0
5202,4.01,-75,0
5203,4.84,-63,0
5204,4.61,-78,0
5205,3.88,-50,0
5206,3.28,-55,0
5207,4.09,-75,0
5208,3.91,-56,0
5209,4.5,-80,0
5210,4.47,-54,0
5211,3.38,-59,0
5212,3.36,-64,0
5213,4.02,-78,0
5214,3.97,-64,0
5215,0.98,-58,1
5216,4.98,-78,0
5217,3.63,-79,0
5218,3.01,-58,0
5219,3.27,-63,0
5220,3.08,-74,0
5221,3.67,-50,0
5222,4.22,-63,0
5223,3.76,-65,0
5224,3.99,-50,0
5225,4.86,-72,0
5226,4.63,-62,0
5227,4.46,-65,0
5228,4.22,-56,0
5229,4.04,-78,0
5230,4.7,-56,0
5231,3.91,-69,0
5232,3.16,-67,0
5233,4.58,-76,0
5234,4.76,-78,0
5235,4.28,-72,0
5236,3.41,-64,0
5237,2.24,-65,1
5238,3.81,-77,0
5239,4.77,-93,1
5240,3.15,-67,0
5241,3.83,-51,0
5242,3.59,-64,0
5243,4.91,-65,0
5244,4.88,-59,0
5245,3.75,-100,1
5246,3.23,-80,0
5247,4.65,-69,0
5248,4.41,-66,0
5249,4.96,-75,0
5250,4.14,-78,0
5251,3.11,-73,0
5252,3.08,-99,1
5253,4.88,-73,0
5254,3.97,-64,0
5255,3.81,-98,1
5256,3.97,-67,0
5257,3.05,-55,0
5258,4.6,-52,0
5259,4.69,-79,0
5260,4.1,-78,0
5261,3.92,-55,0
5262,3.22,-100,1
5263,3.17,-92,1
5264,3.79,-98,1
5265,3.46,-50,0
5266,3.04,-76,0
5267,0.84,-72,1
5268,3.48,-77,0
5269,4.44,-73,0
5270,2.65,-65,1
5271,3.87,-70,0
5272,3.25,-74,0
5273,3.84,-59,0
5274,3.71,-79,0
5275,4.43,-69,0
5276,4.57,-72,0
5277,3.36,-63,0
5278,4.59,-58,0
5279,3.27,-77,0
5280,4.39,-57,0
5281,3.56,-58,0
5282,4.82,-61,0
5283,3.97,-77,0
5284,3.93,-65,0
5285,3.07,-80,0
5286,2.83,-50,1
5287,4.2,-53,0
5288,3.96,-70,0
5289,4.19,-72,0
5290,3.42,-50,0
5291,3.64,-76,0
5292,3.1,-78,0
5293,3.29,-74,0
5294,4.58,-71,0
5295,3.81,-62,0
5296,3.43,-70,0
5297,4.6,-58,0
5298,3.34,-67,0
5299,3.01,-55,0
5300,3.11,-71,0
5301,4.96,-75,0
5302,3.73,-54,0
5303,3.84,-53,0
5304,3.34,-75,0
5305,3.89,-56,0
5306,4.27,-78,0
5307,4.69,-71,0
5308,4.16,-74,0
5309,3.47,-57,0
5310,3.22,-78,0
5311,4.11,-52,0
5312,3.17,-58,0
5313,4.94,-51,0
5314,3.95,-59,0
5315,3.6,-60,0
5316,3.8,-66,0
5317,3.64,-75,0
5318,3.23,-60,0
5319,4.56,-66,0
5320,3.82,-59,0
5321,3.64,-68,0
5322,2.06,-61,1
5323,3.5,-71,0
5324,4.72,-91,1
5325,3.22,-53,0
5326,3.12,-62,0
5327,4.51,-58,0
5328,3.82,-77,0
5329,4.84,-59,0
5330,3.43,-63,0
5331,3.39,-68,0
5332,3.55,-80,0
5333,4.44,-55,0
5334,3.17,-99,1
5335,3.72,-59,0
5336,4.97,-67,0
5337,4.61,-51,0
5338,4.08,-80,0
5339,3.53,-65,0
5340,3.36,-63,0
5341,4.81,-74,0
5342,1.67,-67,1
5343,4.56,-79,0
5344,4.1,-56,0
5345,4.86,-93,1
5346,4.84,-78,0
5347,4.44,-71,0
5348,3.83,-76,0
5349,4.12,-60,0
5350,3.26,-72,0
5351,3.05,-51,0
5352,4.06,-78,0
5353,0.79,-78,1
5354,4.05,-75,0
5355,3.18,-67,0
5356,3.16,-77,0
5357,4.98,-77,0
5358,3.54,-70,0
5359,4.69,-71,0
5360,3.81,-59,0
5361,4.56,-79,0
5362,3.22,-69,0
5363,4.42,-74,0
5364,4.82,-73,0
5365,4.7,-50,0
5366,3.01,-77,0
5367,3.0,-77,0
5368,4.07,-77,0
5369,3.23,-60,0
5370,4.9,-51,0
5371,3.99,-68,0
5372,3.62,-78,0
5373,3.38,-60,0
5374,4.51,-76,0
5375,4.68,-80,0
5376,4.4,-78,0
5377,3.59,-69,0
5378,4.9,-56,0
5379,4.97,-63,0
5380,4.18,-62,0
5381,3.56,-74,0
5382,4.39,-53,0
5383,3.16,-52,0
5384,3.87,-52,0
5385,3.09,-75,0
5386,4.91,-80,0
5387,3.79,-50,0
5388,4.98,-56,0
5389,3.85,-66,0
5390,3.04,-52,0
5391,3.49,-62,0
5392,3.38,-53,0
5393,3.97,-76,0
5394,4.52,-70,0
5395,3.91,-58,0
5396,4.61,-52,0
5397,3.05,-59,0
5398,4.05,-61,0
5399,3.62,-71,0
5400,4.94,-80,0
5401,3.08,-64,0
5402,4.49,-50,0
5403,4.56,-59,0
5404,4.5,-74,0
5405,3.79,-73,0
5406,4.38,-52,0
5407,3.83,-69,0
5408,0.43,-76,1
5409,3.04,-75,0
5410,3.42,-56,0
5411,4.39,-80,0
5412,3.2,-66,0
5413,4.73,-56,0
5414,3.96,-54,0
5415,4.75,-62,0
5416,1.08,-73,1
5417,3.93,-69,0
5418,3.19,-72,0
5419,3.85,-62,0
5420,3.47,-94,1
5421,3.99,-60,0
5422,2.92,-51,1
5423,4.91,-70,0
5424,3.9,-75,0
5425,3.3,-70,0
5426,4.54,-76,0
5427,3.85,-78,0
5428,3.29,-92,1
5429,3.68,-55,0
5430,2.78,-56,1
5431,1.73,-73,1
5432,4.66,-71,0
5433,4.72,-52,0
5434,4.83,-68,0
5435,4.31,-65,0
5436,3.98,-91,1
5437,4.54,-65,0
5438,4.85,-72,0
5439,3.29,-57,0
5440,3.08,-67,0
5441,3.04,-66,0
5442,3.99,-68,0
5443,4.27,-68,0
5444,4.42,-52,0
5445,4.78,-61,0
5446,3.19,-75,0
5447,4.84,-56,0
5448,4.53,-96,1
5449,4.85,-57,0
5450,4.01,-70,0
5451,4.96,-74,0
5452,4.72,-77,0
5453,3.38,-80,0
5454,4.93,-72,0
5455,4.08,-63,0
5456,3.76,-75,0
5457,3.17,-68,0
5458,3.71,-52,0
5459,4.24,-52,0
5460,3.64,-72,0
5461,3.47,-52,0
5462,4.13,-70,0
5463,3.3,-65,0
5464,4.28,-57,0
5465,3.33,-75,0
5466,3.7,-75,0
5467,3.76,-78,0
5468,3.53,-78,0
5469,4.43,-70,0
5470,0.87,-80,1
5471,3.71,-72,0
5472,3.4,-72,0
5473,3.15,-64,0
5474,4.88,-52,0
5475,4.61,-55,0
5476,3.93,-54,0
5477,3.08,-64,0
5478,4.96,-92,1
5479,4.11,-57,0
5480,3.27,-51,0
5481,4.65,-80,0
5482,3.04,-55,0
5483,3.59,-64,0
5484,4.8,-78,0
5485,3.06,-68,0
5486,4.54,-76,0
5487,4.78,-65,0
5488,4.25,-78,0
5489,3.05,-66,0
5490,3.5,-64,0
5491,4.12,-57,0
5492,1.66,-75,1
5493,3.81,-54,0
5494,4.08,-56,0
5495,3.41,-80,0
5496,3.18,-54,0
5497,4.48,-60,0
5498,3.61,-57,0
5499,3.52,-59,0
5500,3.96,-50,0
5501,3.59,-69,0
5502,4.77,-66,0
5503,3.69,-98,1
5504,3.99,-61,0
5505,4.73,-76,0
5506,1.54,-76,1
5507,4.18,-52,0
5508,4.67,-62,0
5509,3.79,-68,0
5510,3.56,-68,0
5511,3.41,-56,0
5512,3.12,-74,0
5513,1.82,-50,1
5514,3.33,-51,0
5515,3.03,-69,0
5516,4.87,-77,0
5517,4.67,-53,0
5518,4.85,-54,0
5519,4.05,-72,0
5520,4.54,-54,0
5521,3.88,-51,0
5522,3.21,-80,0
5523,3.16,-72,0
5524,3.64,-66,0
5525,1.14,-79,1
5526,3.19,-78,0
5527,3.98,-50,0
5528,3.84,-71,0
5529,3.83,-76,0
5530,4.41,-66,0
5531,3.86,-57,0
5532,4.72,-66,0
5533,4.3,-63,0
5534,3.05,-79,0
5535,3.95,-70,0
5536,4.85,-68,0
5537,4.86,-77,0
5538,3.71,-51,0
5539,4.82,-62,0
5540,4.86,-80,0
5541,4.14,-61,0
5542,3.4,-64,0
5543,4.19,-66,0
5544,4.28,-63,0
5545,3.39,-51,0
5546,1.98,-72,1
5547,3.66,-59,0
5548,2.64,-69,1
5549,3.11,-75,0
5550,4.26,-60,0
5551,3.98,-60,0
5552,3.12,-67,0
5553,3.92,-78,0
5554,3.75,-75,0
5555,4.04,-58,0
5556,3.67,-98,1
5557,3.12,-50,0
5558,3.78,-53,0
5559,4.74,-52,0
5560,3.17,-67,0
5561,4.83,-57,0
5562,4.96,-57,0
5563,3.66,-54,0
5564,3.56,-69,0
5565,1.18,-75,1
5566,4.3,-71,0
5567,4.61,-67,0
5568,3.29,-66,0
5569,4.31,-55,0
5570,4.58,-51,0
5571,4.82,-63,0
5572,4.58,-75,0
5573,3.55,-50,0
5574,4.95,-58,0
5575,4.19,-72,0
5576,4.11,-69,0
5577,4.08,-56,0
5578,4.28,-76,0
5579,4.01,-66,0
5580,3.79,-76,0
5581,4.19,-52,0
5582,4.08,-58,0
5583,3.02,-66,0
5584,4.68,-79,0
5585,0.3,-60,1
5586,4.84,-72,0
5587,4.99,-76,0
5588,4.75,-77,0
5589,3.47,-68,0
5590,0.55,-68,1
5591,4.7,-57,0
5592,3.92,-67,0
5593,4.06,-54,0
5594,3.66,-53,0
5595,4.33,-71,0
5596,3.55,-66,0
5597,4.28,-76,0
5598,4.56,-74,0
5599,4.17,-66,0
5600,3.02,-96,1
5601,4.85,-73,0
5602,3.13,-75,0
5603,3.45,-74,0
5604,3.19,-70,0
5605,3.4,-79,0
5606,4.07,-77,0
5607,4.81,-71,0
5608,4.29,-98,1
5609,4.75,-52,0
5610,4.17,-69,0
5611,3.35,-74,0
5612,3.89,-64,0
5613,3.48,-64,0
5614,3.65,-79,0
5615,3.92,-59,0
5616,4.25,-56,0
5617,3.13,-70,0
5618,3.44,-55,0
5619,4.33,-67,0
5620,4.75,-79,0
5621,0.18,-57,1
5622,3.14,-67,0
5623,3.3,-61,0
5624,3.93,-63,0
5625,4.45,-70,0
5626,4.9,-97,1
5627,4.37,-67,0
5628,4.09,-97,1
5629,3.48,-67,0
5630,3.88,-73,0
5631,4.81,-52,0
5632,3.81,-71,0
5633,5.0,-74,0
5634,4.68,-64,0
5635,3.5,-68,0
5636,4.26,-78,0
5637,4.01,-51,0
5638,3.69,-68,0
5639,3.29,-72,0
5640,2.36,-63,1
5641,4.66,-73,0
5642,2.05,-75,1
5643,4.94,-90,1
5644,4.75,-53,0
5645,4.77,-73,0
5646,4.42,-61,0
5647,4.58,-78,0
5648,2.03,-50,1
5649,4.16,-65,0
5650,3.46,-57,0
5651,3.13,-70,0
5652,3.39,-72,0
5653,3.83,-68,0
5654,4.45,-68,0
5655,3.3,-64,0
5656,4.74,-70,0
5657,4.66,-73,0
5658,3.2,-76,0
5659,3.62,-73,0
5660,4.22,-75,0
5661,3.55,-75,0
5662,4.01,-72,0
5663,3.66,-67,0
5664,3.28,-78,0
5665,4.49,-69,0
5666,4.0,-62,0
5667,4.07,-53,0
5668,4.08,-55,0
5669,3.05,-65,0
5670,4.16,-56,0
5671,4.51,-64,0
5672,3.5,-66,0
5673,4.64,-65,0
5674,3.35,-58,0
5675,3.24,-52,0
5676,4.75,-66,0
5677,4.79,-67,0
5678,4.94,-74,0
5679,4.86,-61,0
5680,4.26,-70,0
5681,2.38,-61,1
5682,4.5,-69,0
5683,3.16,-95,1
5684,3.07,-53,0
5685,4.77,-57,0
5686,4.34,-76,0
5687,2.55,-63,1
5688,4.22,-66,0
5689,4.77,-60,0
5690,1.43,-77,1
5691,1.81,-80,1
5692,4.75,-52,0
5693,4.69,-79,0
5694,3.64,-75,0
5695,3.47,-70,0
5696,4.44,-70,0
5697,4.02,-57,0
5698,3.88,-79,0
5699,3.92,-80,0
5700,3.52,-60,0
5701,3.38,-55,0
5702,3.6,-71,0
5703,4.91,-50,0
5704,3.31,-75,0
5705,3.68,-75,0
5706,4.88,-55,0
5707,4.24,-52,0
5708,3.9,-51,0
5709,3.34,-74,0
5710,3.9,-55,0
5711,4.56,-80,0
5712,4.37,-79,0
5713,3.46,-50,0
5714,4.77,-66,0
5715,4.74,-95,1
5716,3.9,-57,0
5717,3.28,-80,0
5718,3.3,-78,0
5719,3.4,-52,0
5720,4.12,-70,0
5721,4.43,-64,0
5722,3.35,-52,0
5723,3.57,-60,0
5724,3.1,-71,0
5725,4.82,-56,0
5726,3.74,-58,0
5727,3.66,-80,0
5728,4.12,-56,0
5729,3.28,-76,0
5730,4.57,-98,1
5731,4.32,-58,0
5732,3.61,-58,0
5733,4.75,-77,0
5734,4.42,-59,0
5735,4.71,-59,0
5736,3.88,-56,0
5737,3.5,-60,0
5738,4.14,-67,0
5739,4.62,-69,0
5740,4.04,-55,0
5741,3.54,-53,0
5742,3.03,-50,0
5743,3.8,-73,0
5744,3.39,-79,0
5745,3.12,-65,0
5746,4.54,-71,0
5747,4.08,-68,0
5748,3.22,-79,0
5749,3.44,-69,0
5750,3.53,-64,0
5751,3.9,-74,0
5752,3.41,-58,0
5753,4.44,-54,0
5754,3.04,-65,0
5755,3.64,-76,0
5756,4.24,-69,0
5757,3.21,-64,0
5758,4.16,-54,0
5759,3.67,-76,0
5760,4.1,-71,0
5761,3.87,-58,0
5762,4.55,-53,0
5763,0.03,-55,1
5764,3.3,-56,0
5765,4.21,-75,0
5766,4.75,-59,0
5767,3.17,-56,0
5768,3.58,-60,0
5769,4.04,-65,0
5770,3.17,-69,0
5771,3.36,-55,0
5772,4.19,-63,0
5773,3.5,-69,0
5774,0.49,-52,1
5775,3.13,-67,0
5776,3.78,-68,0
5777,5.0,-62,0
5778,3.53,-80,0
5779,3.11,-51,0
5780,4.27,-50,0
5781,2.48,-71,1
5782,2.24,-56,1
5783,4.21,-51,0
5784,3.42,-71,0
5785,1.66,-74,1
5786,3.11,-77,0
5787,3.45,-77,0
5788,3.14,-90,1
5789,4.44,-78,0
5790,3.59,-52,0
5791,3.56,-70,0
5792,4.33,-79,0
5793,0.92,-52,1
5794,4.38,-74,0
5795,4.24,-56,0
5796,4.62,-69,0
5797,3.79,-75,0
5798,4.3,-70,0
5799,3.06,-51,0
5800,1.53,-54,1
5801,3.13,-75,0
5802,4.49,-65,0
5803,3.32,-97,1
5804,4.77,-65,0
5805,4.77,-80,0
5806,3.93,-56,0
5807,3.82,-62,0
5808,3.87,-56,0
5809,3.73,-56,0
5810,3.5,-64,0
5811,3.95,-61,0
5812,3.91,-80,0
5813,4.23,-64,0
5814,4.72,-54,0
5815,4.14,-63,0
5816,4.5,-56,0
5817,3.66,-79,0
5818,4.82,-77,0
5819,3.32,-96,1
5820,4.88,-78,0
5821,3.37,-60,0
5822,3.93,-54,0
5823,3.7,-97,1
5824,4.36,-52,0
5825,3.73,-69,0
5826,3.74,-61,0
5827,1.71,-52,1
5828,3.65,-50,0
5829,3.62,-53,0
5830,4.49,-76,0
5831,4.83,-76,0
5832,3.99,-63,0
5833,3.06,-79,0
5834,3.84,-65,0
5835,4.07,-70,0
5836,4.34,-75,0
5837,4.32,-58,0
5838,4.33,-72,0
5839,3.31,-75,0
5840,4.51,-51,0
5841,3.44,-64,0
5842,4.52,-69,0
5843,3.28,-60,0
5844,3.37,-70,0
5845,4.25,-69,0
5846,4.21,-53,0
5847,4.44,-68,0
5848,4.82,-51,0
5849,4.22,-66,0
5850,3.5,-66,0
5851,4.31,-61,0
5852,4.58,-52,0
5853,4.0,-57,0
5854,3.86,-51,0
5855,4.37,-56,0
5856,4.53,-56,0
5857,4.34,-52,0
5858,3.54,-59,0
5859,3.1,-69,0
5860,4.07,-63,0
5861,3.11,-72,0
5862,3.73,-71,0
5863,3.07,-63,0
5864,4.3,-69,0
5865,4.93,-80,0
5866,4.33,-66,0
5867,4.52,-61,0
5868,3.24,-57,0
5869,3.2,-62,0
5870,4.85,-54,0
5871,4.51,-55,0
5872,4.51,-63,0
5873,4.98,-79,0
5874,3.23,-67,0
5875,4.78,-50,0
5876,4.08,-52,0
5877,4.09,-60,0
5878,4.87,-69,0
5879,3.72,-76,0
5880,3.53,-72,0
5881,3.43,-59,0
5882,3.92,-67,0
5883,4.72,-71,0
5884,3.85,-71,0
5885,4.6,-57,0
5886,3.25,-63,0
5887,4.76,-57,0
5888,4.02,-64,0
5889,3.31,-97,1
5890,4.0,-80,0
5891,4.93,-50,0
5892,3.84,-51,0
5893,4.22,-77,0
5894,4.88,-78,0
5895,4.54,-79,0
5896,4.3,-94,1
5897,3.94,-62,0
5898,4.76,-52,0
5899,4.17,-70,0
5900,4.52,-61,0
5901,4.01,-62,0
5902,4.92,-67,0
5903,4.14,-70,0
5904,3.54,-53,0
5905,4.88,-62,0
5906,3.59,-61,0
